#,Code,Description,"Ad status","Expires on",Reserved,Client,Channel,Office,"Updated at"
233,hi,N/A,active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 20:10:48"
234,Love18,"10% discount on everything expect MUFE and Dior",N/A,N/A,"Yara AlNamlah",Wojooh,Influencers,N/A,"2019-02-24 18:43:43"
235,Love16,"10% discount on everything expect MUFE and Dior",N/A,N/A,"Amna AlGhammas",Wojooh,Influencers,N/A,"2019-02-24 18:43:31"
236,Him16,"10% discount on full priced and sale MEN items",N/A,N/A,"Emirati Style",Ounass,Influencers,N/A,"2019-02-24 16:10:08"
237,Him48,"10% discount on full priced and sale MEN items",N/A,N/A,"About Her KSA",Ounass,Influencers,N/A,"2019-02-24 14:25:05"
238,Mum50,"10% discount on full price and discounted items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-24 12:10:52"
239,Mum56,"10% discount on full price and discounted items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-24 12:10:52"
240,Mum58,"10% discount on full price and discounted items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-24 12:10:52"
241,Mum60,"10% discount on full price and discounted items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-24 12:10:52"
242,Him18,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
243,Him20,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
244,Him22,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
245,Him24,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
246,Him26,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
247,Him28,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
248,Him30,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
249,Him32,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
250,Him34,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
251,Him36,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
252,Him38,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
253,Him40,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
254,Him42,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
255,Him44,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
256,Him46,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
257,Him50,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
258,Him52,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
259,Him54,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
260,Him56,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
261,Him58,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
262,Him60,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:38"
263,Him2,"10% discount on full priced and sale MEN items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-24 10:11:37"
264,Now52,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Arwa Dhlaa",Nisnass,Influencers,N/A,"2019-02-24 00:02:18"
265,Love50,"15% discount on everything on the website",N/A,N/A,"Waad AlTurki",Ounass,Influencers,N/A,"2019-02-23 18:40:10"
266,Love48,"15% discount on everything on the website",N/A,N/A,"About Her KSA",Ounass,Influencers,N/A,"2019-02-23 18:40:00"
267,Now26,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Raghad Days",Nisnass,Influencers,N/A,"2019-02-23 00:01:21"
268,Now18,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Dr. Hind",Nisnass,Influencers,N/A,"2019-02-22 00:01:15"
269,Mum40,"10 % Discount on full priced and sale items",N/A,N/A,N/A,MumzWorld,SEM,N/A,"2019-02-21 11:44:32"
270,KSA60,"10% of everything (Saudi Coupons)",N/A,N/A,"Afnan AlBatel",Ounass,SEM,N/A,"2019-02-21 11:38:06"
271,25KSA,"15% Discount",N/A,2018-10-31,"Afnan AlBatel",Ounass,Influencers,N/A,"2019-02-21 11:28:55"
272,Love18,"15% discount on everything on the website",N/A,N/A,"Arwa Dhlaa",Ounass,Influencers,N/A,"2019-02-21 11:20:19"
273,Mum32,"10% discount off full priced and discounted items",N/A,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-21 10:35:01"
274,Mum34,"10 % Discount on full priced and sale items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-21 10:34:29"
275,Mum36,"10 % Discount on full priced and sale items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-21 10:34:29"
276,Mum38,"10 % Discount on full priced and sale items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-21 10:34:29"
277,Now32,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Abdulrahman AlSadhan",Nisnass,Influencers,N/A,"2019-02-21 00:01:16"
278,Now24,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Nqwah KSA",Nisnass,Influencers,N/A,"2019-02-21 00:01:15"
279,mama42,"Buy 1 Get 1 Coupon for Mamas &amp; Papas",Deactive,N/A,N/A,Nisnass,SEM,N/A,"2019-02-21 00:01:03"
280,Mum28,"10% discount off full priced and discounted items",N/A,N/A,N/A,MumzWorld,Emails,N/A,"2019-02-20 15:19:46"
281,Mum26,"10% discount off full priced and discounted items",N/A,N/A,"Anno Aloula",MumzWorld,Influencers,N/A,"2019-02-20 11:31:20"
282,Love22,"15% discount on everything on the website",N/A,N/A,"Rana Nasir",Ounass,Influencers,N/A,"2019-02-20 11:29:13"
283,Mum16,"10% discount off full priced and discounted items",N/A,N/A,"Ahlam Abdullah (littleangel)",MumzWorld,Influencers,N/A,"2019-02-19 14:02:55"
284,Love20,"15% discount on everything on the website",N/A,N/A,"Afnan AlBatel",Ounass,Influencers,N/A,"2019-02-19 13:51:42"
285,Mum24,"10% discount off full priced and discounted items",active,N/A,"Dr. Hind",MumzWorld,Snapchat,N/A,"2019-02-19 13:49:50"
286,itc33,"10% on one time service",N/A,N/A,N/A,Matic,Others,"Itcan - DXB Office","2019-02-19 09:56:45"
287,Now28,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Anno Aloula",Nisnass,Influencers,N/A,"2019-02-19 00:03:04"
288,Mum30,"10% discount off full priced and discounted items",N/A,N/A,"Amna AlGhammas",MumzWorld,Influencers,N/A,"2019-02-18 17:58:04"
289,Mum20,"10% discount off full priced and discounted items",N/A,N/A,"Arwa Dhlaa",MumzWorld,Influencers,N/A,"2019-02-18 17:57:49"
290,Now60,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Wejdan Abdulaziz",Nisnass,Influencers,N/A,"2019-02-18 00:01:17"
291,Now30,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Om Shahoodi bint Ibrahim Alkhuwatir",Nisnass,Influencers,N/A,"2019-02-18 00:01:14"
292,Love14,"15% discount on everything on the website",N/A,N/A,"Sausan AlKadi",Ounass,Influencers,N/A,"2019-02-17 20:05:05"
293,Shop30,"10% discount on sale and full priced items",N/A,N/A,N/A,Ounass,Networks,N/A,"2019-02-17 17:15:55"
294,Love14,"10% discount on everything expect MUFE and Dior",N/A,N/A,N/A,Wojooh,Networks,N/A,"2019-02-17 17:14:12"
295,Love12,"10% discount on everything expect MUFE and Dior",N/A,N/A,N/A,Wojooh,Networks,N/A,"2019-02-17 17:14:03"
296,Love10,"10% discount on everything expect MUFE and Dior",N/A,N/A,N/A,Wojooh,Networks,N/A,"2019-02-17 17:13:57"
297,Love8,"10% discount on everything expect MUFE and Dior",N/A,N/A,N/A,Wojooh,Networks,N/A,"2019-02-17 17:13:50"
298,Love6,"10% discount on everything expect MUFE and Dior",N/A,N/A,N/A,Wojooh,Networks,N/A,"2019-02-17 17:13:43"
299,Love4,"10% discount on everything expect MUFE and Dior",N/A,N/A,N/A,Wojooh,Networks,N/A,"2019-02-17 17:13:34"
300,Love2,"10% discount on everything expect MUFE and Dior",N/A,N/A,N/A,Wojooh,Networks,N/A,"2019-02-17 17:13:25"
301,Mum10,"10% discount off full priced and discounted items",N/A,N/A,N/A,MumzWorld,Facebook,N/A,"2019-02-17 16:10:06"
302,Love30,"15% discount on everything on the website",N/A,N/A,"Noura AlAmairi",Ounass,Influencers,N/A,"2019-02-17 14:11:58"
303,Mum18,"10% discount off full priced and discounted items",N/A,N/A,"Omy Tip",MumzWorld,Influencers,N/A,"2019-02-17 13:32:25"
304,Now14,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Amna AlGhammas",Nisnass,Influencers,N/A,"2019-02-16 00:01:13"
305,Now20,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Raghad Days",Nisnass,Influencers,N/A,"2019-02-16 00:01:13"
306,Now6,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Arwa Dhlaa",Nisnass,Influencers,N/A,"2019-02-16 00:01:12"
307,Mum14,"10% discount off full priced and discounted items",N/A,N/A,"Aneeda Health",MumzWorld,Influencers,N/A,"2019-02-15 16:21:40"
308,Love8,"15% discount on everything on the website",N/A,N/A,"Lama AlAkeel",Ounass,Influencers,N/A,"2019-02-15 16:06:37"
309,Love6,"15% discount on everything on the website",N/A,N/A,"Raghad Days",Ounass,Influencers,N/A,"2019-02-15 16:06:14"
310,Now58,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,N/A,Nisnass,Emails,N/A,"2019-02-15 00:01:12"
311,Love48,"10% discount on everything expect MUFE and Dior",N/A,N/A,N/A,Wojooh,Miners,N/A,"2019-02-14 17:46:39"
312,Love46,"10% discount on everything expect MUFE and Dior",N/A,N/A,N/A,Wojooh,Miners,N/A,"2019-02-14 17:46:34"
313,Love44,"10% discount on everything expect MUFE and Dior",N/A,N/A,N/A,Wojooh,Miners,N/A,"2019-02-14 17:46:15"
314,Love42,"10% discount on everything expect MUFE and Dior",N/A,N/A,N/A,Wojooh,Miners,N/A,"2019-02-14 17:45:59"
315,Love2,"15% discount on everything on the website",N/A,N/A,"Bibi AbdulMohsen",Ounass,Influencers,N/A,"2019-02-14 17:22:48"
316,Love10,"15% discount on everything on the website",N/A,N/A,"Afnan AlBatel",Ounass,Influencers,N/A,"2019-02-14 17:17:21"
317,Love22,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
318,Love24,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
319,Love26,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
320,Love28,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
321,Love30,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
322,Love32,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
323,Love34,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
324,Love36,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
325,Love38,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
326,Love40,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
327,Love4,"15% discount on everything on the website",N/A,N/A,"Bushra AlSayed",Ounass,Influencers,N/A,"2019-02-14 12:06:19"
328,Mum12,"10% discount off full priced and discounted items",N/A,N/A,"Asma AlYhya",MumzWorld,Influencers,N/A,"2019-02-14 12:03:01"
329,Mum8,"10% discount off full priced and discounted items",N/A,N/A,"Wazirh AlZahrani",MumzWorld,Influencers,N/A,"2019-02-14 12:02:47"
330,Mum6,"10% discount off full priced and discounted items",N/A,N/A,"Samoorah Beauty",MumzWorld,Influencers,N/A,"2019-02-13 13:19:33"
331,Now48,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,Hanouf,Nisnass,Influencers,N/A,"2019-02-13 00:01:20"
332,Now50,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,Bloggeriista,Nisnass,Influencers,N/A,"2019-02-13 00:01:20"
333,Now56,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,N/A,Nisnass,Others,"Itcan - DMM Office","2019-02-13 00:01:20"
334,Now44,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Sahar Hamad AlHammad",Nisnass,Influencers,N/A,"2019-02-13 00:01:19"
335,Now46,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Hanan Abalkhail",Nisnass,Influencers,N/A,"2019-02-13 00:01:19"
336,Now40,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Amna AlGhammas",Nisnass,Influencers,N/A,"2019-02-13 00:01:18"
337,Now42,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Tajareb Khayal",Nisnass,Influencers,N/A,"2019-02-13 00:01:18"
338,mama58,"Buy 1 Get 1 Coupon for Mamas &amp; Papas",Deactive,N/A,"Amna AlGhammas",Nisnass,Influencers,N/A,"2019-02-13 00:01:02"
339,Shop2,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
340,Shop4,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
341,Shop6,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
342,Shop8,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
343,Shop10,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
344,Shop12,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
345,Shop14,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
346,Shop16,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
347,Shop18,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
348,Shop20,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,Networks,N/A,"2019-02-12 18:48:44"
349,Shop22,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,Networks,N/A,"2019-02-12 18:48:44"
350,Shop24,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,Networks,N/A,"2019-02-12 18:48:44"
351,Shop26,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,Networks,N/A,"2019-02-12 18:48:44"
352,Shop28,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,Networks,N/A,"2019-02-12 18:48:44"
353,Shop32,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,Networks,N/A,"2019-02-12 18:48:44"
354,Shop34,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,Networks,N/A,"2019-02-12 18:48:44"
355,Shop36,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,Networks,N/A,"2019-02-12 18:48:44"
356,Shop38,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
357,Shop40,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
358,Shop42,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
359,Shop44,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
360,Shop46,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
361,Shop48,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
362,Shop50,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
363,Shop52,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
364,Shop54,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
365,Shop56,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
366,Shop58,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
367,Shop60,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
368,Mum2,"10% discount off full priced and discounted items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-12 18:22:16"
369,Mum4,"10% discount off full priced and discounted items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-12 18:22:16"
370,Mum22,"10% discount off full priced and discounted items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-12 18:22:16"
371,LS26,"5% discount off everything on website",N/A,N/A,"About Her KSA","Level Shoes",Influencers,N/A,"2019-02-12 14:29:35"
372,Now74,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,N/A,Nisnass,SEM,N/A,"2019-02-12 00:01:15"
373,Now76,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,N/A,Nisnass,Facebook,N/A,"2019-02-12 00:01:15"
374,Now78,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,N/A,Nisnass,Emails,N/A,"2019-02-12 00:01:15"
375,Now12,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Abdulrahman AlSadhan",Nisnass,Influencers,N/A,"2019-02-12 00:01:12"
376,Now22,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,Mhmdz,Nisnass,Influencers,N/A,"2019-02-12 00:01:12"
377,Love60,"15% discount on everything on the website",N/A,N/A,N/A,Ounass,SEM,N/A,"2019-02-11 17:04:42"
378,Love52,"15% discount on everything on the website",N/A,N/A,N/A,Ounass,Facebook,N/A,"2019-02-11 15:48:48"
379,Go94,"10% discount",N/A,N/A,N/A,MumzWorld,Others,"Itcan - DXB Office","2019-02-11 14:24:58"
380,Love54,"15% discount on everything on the website",N/A,N/A,N/A,Ounass,Others,"Itcan - DXB Office","2019-02-11 14:23:16"
381,Go98,"10% discount",N/A,N/A,"Mama Noor",MumzWorld,Influencers,N/A,"2019-02-11 13:24:28"
382,Go76,"10% discount",N/A,N/A,N/A,MumzWorld,Miners,N/A,"2019-02-11 13:23:29"
383,Love46,"15% discount on everything on the website",N/A,N/A,Classy_Closet7,Ounass,Influencers,N/A,"2019-02-11 13:03:33"
384,Love44,"15% discount on everything on the website",N/A,N/A,"About Her KSA",Ounass,Influencers,N/A,"2019-02-11 12:39:27"
385,Love42,"15% discount on everything on the website",N/A,N/A,"Ahood AlEnezi ‎",Ounass,Influencers,N/A,"2019-02-11 12:39:10"
386,Love56,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
387,Love58,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
388,Love12,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
389,Love16,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
390,Love24,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
391,Love26,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
392,Love28,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
393,Love32,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
394,Love34,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
395,Love36,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
396,Love38,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
397,Love40,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
398,Shop6,"12% discount on full priced items",N/A,N/A,N/A,Sivvi,Miners,N/A,"2019-02-11 11:08:08"
399,Shop5,"12% discount on full priced items",N/A,N/A,N/A,Sivvi,Miners,N/A,"2019-02-11 11:07:47"
400,Now10,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Om Shahoodi bint Ibrahim Alkhuwatir",Nisnass,Influencers,N/A,"2019-02-11 00:01:18"
401,Go34,"10% discount (Affiliates)",active,N/A,"Amna AlGhammas",MumzWorld,Digital,N/A,"2019-02-10 12:22:24"
402,Go88,"10% discount",N/A,N/A,N/A,MumzWorld,SEM,N/A,"2019-02-10 11:49:54"
403,Go86,"10% discount",N/A,N/A,N/A,MumzWorld,SEM,N/A,"2019-02-10 11:49:42"
404,Go84,"10% discount",N/A,N/A,N/A,MumzWorld,SEM,N/A,"2019-02-10 11:49:34"
405,Now2,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Raghad Days",Nisnass,Influencers,N/A,"2019-02-08 00:01:16"
406,Trend5,"10% Discount on top of discounted items",N/A,N/A,"Afnan AlBatel",Ounass,Influencers,N/A,"2019-02-07 16:51:26"
407,Look1,"10% discount on everything",N/A,N/A,"Afnan AlBatel",Ounass,Influencers,N/A,"2019-02-07 16:44:30"
408,LS32,"5% discount off everything on website",N/A,N/A,Classy_Closet7,"Level Shoes",Influencers,N/A,"2019-02-07 16:22:46"
409,LS2,"5% discount off everything on the website (Affiliates)",N/A,N/A,N/A,"Level Shoes",Influencers,N/A,"2019-02-07 11:29:01"
410,LS30,"5% discount off everything on website",N/A,N/A,N/A,"Level Shoes",Influencers,N/A,"2019-02-07 11:28:41"
411,Now94,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:12"
412,Now96,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:12"
413,Now98,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:12"
414,Now80,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:11"
415,Now82,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:11"
416,Now84,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:11"
417,Now86,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:11"
418,Now88,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:11"
419,Now90,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:11"
420,Now92,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:11"
421,Now62,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:10"
422,Now64,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:10"
423,Now66,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:10"
424,Now68,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:10"
425,Now70,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:10"
426,Now72,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:10"
