#,Code,Description,"Ad status","Expires on",Reserved,Client,Channel,Office,"Updated at"
2035,Eid3,"Discount 10%",Active,N/A,N/A,MumzWorld,Influencers,N/A,"2018-08-12 23:41:55"
2036,Eid4,"Discount 10%",Active,N/A,N/A,MumzWorld,Influencers,N/A,"2018-08-12 23:41:55"
2037,Eid5,"Discount 10%",Active,N/A,N/A,MumzWorld,Influencers,N/A,"2018-08-12 23:41:55"
2038,Eid6,"Discount 10%",Active,N/A,N/A,MumzWorld,Influencers,N/A,"2018-08-12 23:41:55"
2039,Eid7,"Discount 10%",Active,N/A,N/A,MumzWorld,Influencers,N/A,"2018-08-12 23:41:55"
2040,Eid8,"Discount 10%",Active,N/A,N/A,MumzWorld,Influencers,N/A,"2018-08-12 23:41:55"
2041,Eid9,"Discount 10%",Active,N/A,N/A,MumzWorld,Influencers,N/A,"2018-08-12 23:41:55"
2042,Eid26,"20% off everything (Titter - Miners)",N/A,N/A,N/A,Elabelz,Miners,N/A,"2018-08-12 19:10:46"
2043,Eid95,"20% off everything",active,N/A,"Faisal AlYami",Elabelz,Influencers,N/A,"2018-08-12 19:10:33"
2044,Hala19,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,"Maha AlBusayis",Sivvi,Influencers,N/A,"2018-08-11 22:24:25"
2045,Hala18,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,"Abeer AlGhaith",Sivvi,Influencers,N/A,"2018-08-11 19:54:57"
2046,Hala16,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,"Najla AlQassim",Sivvi,Influencers,N/A,"2018-08-11 19:20:25"
2047,Hala17,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,"Raghad Days",Sivvi,Influencers,N/A,"2018-08-10 01:11:03"
2048,EID52,"20% off everything",active,N/A,"Abdulrahman AlSadhan",Elabelz,Influencers,N/A,"2018-08-09 23:49:40"
2049,Eid16,"15% off everything (Twitter - Miners)",N/A,N/A,N/A,Elabelz,Miners,N/A,"2018-08-09 23:46:42"
2050,Hala31,"20% off on all clothing",N/A,2018-08-14,N/A,Sivvi,Influencers,N/A,"2018-08-09 21:00:25"
2051,Hala27,"20% off on all shoes",N/A,2018-08-11,N/A,Sivvi,Influencers,N/A,"2018-08-09 20:59:33"
2052,Hala28,"20% off on all shoes",N/A,2018-08-11,N/A,Sivvi,Influencers,N/A,"2018-08-09 20:59:28"
2053,Hala26,"20% off on all shoes",N/A,2018-08-11,N/A,Sivvi,SEM,N/A,"2018-08-09 20:59:23"
2054,Ejaza40,"15% on Gross Order, Any Customer, Multiple Usage",N/A,2018-07-31,N/A,Zaful,SEM,N/A,"2018-08-09 16:55:56"
2055,Ejaza30,"15% on Gross Order, Any Customer, Multiple Usage",N/A,2018-07-31,N/A,Zaful,SEM,N/A,"2018-08-09 16:55:48"
2056,Ejaza20,"15% on Gross Order, Any Customer, Multiple Usage",N/A,2018-07-31,N/A,Zaful,SEM,N/A,"2018-08-09 16:55:37"
2057,Cute26,"Discount 10% (Degital - Affiliate)",active,N/A,N/A,MumzWorld,Digital,N/A,"2018-08-08 23:11:18"
2058,Cute28,"Discount 10% (Degital - Affiliate)",active,N/A,N/A,MumzWorld,Digital,N/A,"2018-08-08 23:10:57"
2059,Hala12,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,"Amjad Salem",Sivvi,Influencers,N/A,"2018-08-08 17:48:39"
2060,Zyada68,"25% on discounted items",active,N/A,"Raghad Fashion",Elabelz,Influencers,N/A,"2018-08-08 01:10:53"
2061,EID63,"20% off everything",active,N/A,"Raghad Fashion",Elabelz,Influencers,N/A,"2018-08-08 01:09:59"
2062,Hala14,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,"Manahel  AlRashoud",Sivvi,Influencers,N/A,"2018-08-07 22:37:51"
2063,Hala10,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,N/A,Sivvi,Miners,N/A,"2018-08-07 22:33:23"
2064,Hala9,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,N/A,Sivvi,Miners,N/A,"2018-08-07 22:32:54"
2065,Hala8,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,N/A,Sivvi,Miners,N/A,"2018-08-07 22:32:41"
2066,Hala7,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,N/A,Sivvi,Miners,N/A,"2018-08-07 22:32:22"
2067,Hala6,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,N/A,Sivvi,Miners,N/A,"2018-08-07 22:32:08"
2068,Hala5,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,N/A,Sivvi,Miners,N/A,"2018-08-07 22:31:59"
2069,Hala4,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,N/A,Sivvi,Miners,N/A,"2018-08-07 22:31:42"
2070,Hala3,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,N/A,Sivvi,Miners,N/A,"2018-08-07 22:31:27"
2071,Hala13,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,"Sara Owiyd",Sivvi,Influencers,N/A,"2018-08-07 22:24:45"
2072,Hala21,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,"Style in Saudi",Sivvi,Influencers,N/A,"2018-08-07 22:23:12"
2073,Hala11,"12% on Gross Order, Any Customer, Multiple Usage",active,N/A,Bloggeriista,Sivvi,Influencers,N/A,"2018-08-07 22:13:34"
2074,Hala1,"12% on Gross Order, Any Customer, Multiple Usage (Nada, saudi coupons)",N/A,N/A,N/A,Sivvi,Miners,N/A,"2018-08-07 22:07:16"
2075,Hala2,"12% on Gross Order, Any Customer, Multiple Usage",N/A,N/A,N/A,Sivvi,SEM,N/A,"2018-08-07 22:06:03"
2076,hoor.deem,N/A,active,N/A,N/A,MumzWorld,N/A,N/A,"2018-08-07 21:42:24"
2077,Hala23,"12% on Gross Order, Any Customer, Multiple Usage",Active,N/A,N/A,Sivvi,Influencers,N/A,"2018-08-07 18:18:32"
2078,Hala24,"12% on Gross Order, Any Customer, Multiple Usage",Active,N/A,N/A,Sivvi,Influencers,N/A,"2018-08-07 18:18:32"
2079,Hala25,"12% on Gross Order, Any Customer, Multiple Usage",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-08-07 18:18:32"
2080,Eid38,"15% off everything (Nu'man)",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-08-07 17:06:21"
2081,Eid57,"15% off everything (Nu'man)",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-08-07 17:06:21"
2082,Eid11,"15% off everything (Nu'man)",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-08-07 17:06:21"
2083,Eid71,"15% off everything (Nu'man)",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-08-07 17:06:21"
2084,Eid14,"15% off everything (Nu'man)",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-08-07 17:06:21"
2085,Eid67,"15% off everything (Nu'man)",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-08-07 17:06:21"
2086,Eid12,"15% off everything (Nu'man)",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-08-07 17:06:21"
2087,Eid97,"15% off everything (Saudi Coupons - Twitter)",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-08-07 17:05:21"
2088,Eid32,"15% off everything (Saudi Coupons - Twitter)",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-08-07 17:05:21"
2089,Eid55,"15% off everything (Saudi Coupons - Twitter)",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-08-07 17:05:21"
2090,Eid53,"15% off everything (Saudi Coupons - Twitter)",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-08-07 17:05:21"
2091,Eid29,"15% off everything (Saudi Coupons - Twitter)",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-08-07 17:05:21"
2092,Zyada78,"25% on discounted items (Twitter Paid Ads)",N/A,N/A,N/A,Elabelz,Digital,N/A,"2018-08-06 16:50:20"
2093,EID96,"20% off everything (Twitter Paid Ads)",N/A,N/A,N/A,Elabelz,Digital,N/A,"2018-08-06 16:49:23"
2094,Wow94,"10% off on discounted items",N/A,N/A,N/A,"Arabian Oud",SEM,N/A,"2018-08-05 19:06:02"
2095,keychar,N/A,active,N/A,N/A,L'Occitane,N/A,N/A,"2018-08-05 14:51:10"
2096,Wow28,"10% offer on the WOW Campaign",active,N/A,"Arwa Dhl","Arabian Oud",Influencers,N/A,"2018-08-04 02:26:06"
2097,towe,N/A,active,N/A,N/A,L'Occitane,N/A,N/A,"2018-08-03 22:59:45"
2098,New1,"20% discount on Newlook",Active,2018-08-05,N/A,Sivvi,Influencers,N/A,"2018-08-02 23:46:22"
2099,New2,"20% discount on Newlook",Active,2018-08-05,N/A,Sivvi,Influencers,N/A,"2018-08-02 23:46:22"
2100,New3,"20% discount on Newlook",Active,2018-08-05,N/A,Sivvi,Influencers,N/A,"2018-08-02 23:46:22"
2101,Zyada39,"25% on discounted items",active,N/A,"Dr. Hind",Elabelz,Influencers,N/A,"2018-08-02 23:28:43"
2102,EID33,"20% off everything",active,N/A,"Dr. Hind",Elabelz,Influencers,N/A,"2018-08-02 23:28:11"
2103,Zyada42,"25% on discounted items",active,N/A,"Arwa Dhl",Elabelz,Influencers,N/A,"2018-08-02 03:06:19"
2104,Zyada84,"25% on discounted items",active,N/A,"Wsaif AlTamimi",Elabelz,Influencers,N/A,"2018-08-02 03:03:24"
2105,EID86,"20% off everything",active,N/A,"Wsaif AlTamimi",Elabelz,Influencers,N/A,"2018-08-02 03:00:30"
2106,EID24,"20% off everything",active,N/A,"Arwa Dhl",Elabelz,Influencers,N/A,"2018-08-02 02:06:19"
2107,EID28,"20% off everything",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-08-01 23:21:27"
2108,EID64,"20% off everything",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-08-01 23:21:27"
2109,EID46,"20% off everything",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-08-01 23:21:27"
2110,2,N/A,active,N/A,N/A,L'Occitane,N/A,N/A,"2018-08-01 17:28:48"
2111,towel,N/A,active,N/A,N/A,L'Occitane,Influencers,N/A,"2018-07-31 18:07:31"
2112,keycharm,N/A,active,N/A,N/A,L'Occitane,Influencers,N/A,"2018-07-31 18:07:28"
2113,Ejaza5,"15% on Gross Order, Any Customer, Multiple Usage",active,2018-07-31,"Wsaif AlTamimi",Zaful,Influencers,N/A,"2018-07-31 00:57:24"
2114,Ejaza4,"15% on Gross Order, Any Customer, Multiple Usage",active,2018-07-31,"Joud Lama",Zaful,Influencers,N/A,"2018-07-31 00:56:02"
2115,Ejaza3,"15% on Gross Order, Any Customer, Multiple Usage",active,2018-07-31,"Maha AlBusayis",Zaful,Influencers,N/A,"2018-07-31 00:55:38"
2116,Ejaza2,"15% on Gross Order, Any Customer, Multiple Usage",active,2018-07-31,"Raghad Fashion",Zaful,Influencers,N/A,"2018-07-31 00:54:53"
2117,Zyada71,"25% on discounted items",active,N/A,"Dr. Hind",Elabelz,Influencers,N/A,"2018-07-30 00:25:59"
2118,EID20,"20% off everything",active,2018-07-31,"Dr. Hind",Elabelz,Influencers,N/A,"2018-07-29 22:44:54"
2119,"sfr5 / zyada15",N/A,active,N/A,N/A,Elabelz,N/A,N/A,"2018-07-29 19:20:36"
2120,Cute14,"Discount 10%",Active,N/A,N/A,MumzWorld,Influencers,N/A,"2018-07-26 23:11:59"
2121,Cute16,"Discount 10%",Active,N/A,N/A,MumzWorld,Influencers,N/A,"2018-07-26 23:11:59"
2122,SFR82,"Discount 15% on everything",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:38:31"
2123,SFR72,"Discount 15% on everything",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:38:31"
2124,SFR96,"Discount 15% on everything",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:38:31"
2125,SFR89,"Discount 15% on everything",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:38:31"
2126,SFR39,"Discount 15% on everything",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:38:31"
2127,SFR11,"Discount 15% on everything",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:38:31"
2128,SFR52,"Discount 15% on everything",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:38:31"
2129,SFR98,"Discount 15% on everything",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:38:31"
2130,SFR51,"Discount 15% on everything",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:38:31"
2131,SFR62,"Discount 15% on everything",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:38:31"
2132,Zyada41,"Disscount 25% on sales",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:34:03"
2133,Zyada22,"Disscount 25% on sales",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:34:03"
2134,Zyada62,"Disscount 25% on sales",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:34:03"
2135,Zyada95,"Disscount 25% on sales",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:34:03"
2136,Zyada59,"Disscount 25% on sales",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:34:03"
2137,Zyada61,"Disscount 25% on sales",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:34:02"
2138,Zyada53,"Disscount 25% on sales",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:34:02"
2139,Zyada69,"Disscount 25% on sales",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:34:02"
2140,Zyada70,"Disscount 25% on sales",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:34:02"
2141,Zyada58,"Disscount 25% on sales",Active,N/A,N/A,Elabelz,SEM,N/A,"2018-07-26 18:34:02"
2142,SFR30,"15% discount",active,N/A,N/A,Elabelz,Others,N/A,"2018-07-26 15:51:11"
2143,SFR20,"15% discount",active,N/A,N/A,Elabelz,Others,N/A,"2018-07-26 15:50:41"
2144,SFR46,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:49:38"
2145,SFR88,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:49:20"
2146,SFR58,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:47:30"
2147,SFR94,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:46:24"
2148,SFR29,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:44:30"
2149,SFR99,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:44:15"
2150,SFR15,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:43:20"
2151,SFR18,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:42:43"
2152,SFR55,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:42:13"
2153,SFR48,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:41:49"
2154,SFR54,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:40:02"
2155,SFR24,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:39:33"
2156,SFR35,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:39:03"
2157,SFR16,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:38:35"
2158,SFR71,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:37:49"
2159,SFR70,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:37:26"
2160,SFR38,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:37:09"
2161,SFR90,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:36:50"
2162,SFR66,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:36:32"
2163,SFR34,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:36:19"
2164,SFR80,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:34:24"
2165,SFR43,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:31:54"
2166,SFR45,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:31:21"
2167,SFR57,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:30:38"
2168,SFR26,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:29:50"
2169,SFR23,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:26:33"
2170,SFR85,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:26:11"
2171,SFR74,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:25:42"
2172,SFR40,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:24:58"
2173,SFR53,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:23:48"
2174,SFR91,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:23:32"
2175,SFR63,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:22:46"
2176,SFR28,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:22:18"
2177,SFR75,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:20:42"
2178,SFR22,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:07:38"
2179,Wow90,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-25 23:34:05"
2180,Wow91,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-25 23:34:05"
2181,Wow92,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-25 23:34:05"
2182,Wow93,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-25 23:34:05"
2183,Zyada75,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2184,Zyada21,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2185,Zyada66,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2186,Zyada81,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2187,Zyada26,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2188,Zyada86,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2189,Zyada64,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2190,Zyada18,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2191,Zyada36,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2192,Zyada57,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2193,Zyada80,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2194,Zyada50,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2195,Zyada93,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2196,Zyada11,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2197,Zyada48,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2198,Zyada79,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2199,Zyada20,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2200,Zyada91,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2201,Zyada14,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2202,Zyada12,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2203,Zyada32,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2204,Zyada54,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2205,Zyada38,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2206,Zyada56,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:29"
2207,Zyada28,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:29"
